44,70
23,31
28,54
39,69
17,70
27,62
23,72
37,56
37,65
17,60
15,74
27,67
24,71
28,67
16,46
22,40
15,21
38,47
32,69
27,41
26,60
25,75
31,73
26,72
24,74
25,63
25,51
21,75
30,71
20,67
25,74
26,65
21,58
22,69
45,69
20,68
33,69
25,41
17,56
24,62
24,49
39,53
45,69
36,73
28,57
25,66
30,69
27,73
16,78
32,79
26,29
30,70
32,74
23,59
37,69
22,68
23,67
19,66
9,9
21,68
24,32
23,67
22,68
23,69
23,70
29,70
22,73
25,70
25,75
24,73
31,78
38,71
22,75
32,57
15,59
22,32
22,34
16,40
24,67
24,76
25,56
14,72
36,77
25,67
38,72
29,71
24,62
24,37
20,21
22,58
25,47
69,64
29,74
23,67
27,74
32,39
34,72
24,37
28,74
36,60
23,69
22,71
23,71
28,53
21,70
33,71
22,75
20,75
25,68
24,73
22,62
24,72
24,70
26,71
30,70
18,18
35,73
21,56
30,61
27,70
21,58
23,67
37,65
23,69
18,43
25,77
49,54
43,62
37,46
24,65
24,67
27,64
23,73
40,58
19,83
17,36
16,71
19,52
24,73
27,51
34,75
19,72
16,72
22,69
26,65
20,56
22,65
20,39
28,50
33,70
23,70
33,54
24,52
24,76
50,74
39,75
39,74
42,67
27,44
41,51
46,64
31,69
25,69
42,54
48,73
15,72
22,72
19,59
34,69
18,56
22,29
24,73
37,59
30,66
18,22
35,52
35,56
25,63
41,69
23,66
40,40
28,75
34,67
34,75
21,65
23,77
29,63
35,68
24,74
24,64
23,56
22,66
20,68
24,66
22,71
20,62
18,20
34,65
27,69
26,57
32,50
24,71
23,70
23,59
23,60
47,48
25,74
20,69
27,56
54,75
32,63
22,64
23,62
24,70
24,25
22,65
23,58
34,67
27,63
23,75
17,11
24,73
34,33
24,70
30,71
25,68
16,69
33,69
23,63
21,54
17,16
23,68
23,72
35,69
44,71
27,56
24,75
30,64
13,70
24,55
37,75
26,60
22,60
24,40
26,50
21,72
34,71
26,22
29,70
28,69
38,75
25,68
24,52
28,39
70,71
30,71
50,69
21,36
20,63
37,70
21,70
22,64
56,62
14,24
27,59
29,56
28,57
23,66
21,62
29,65
24,69
30,56
28,37
23,69
23,60
23,55
27,56
23,44
24,67
29,68
24,59
41,69
24,70
20,76
31,71
41,67
52,72
25,69
29,71
37,40
27,71
30,63
22,72
18,20
19,68
24,70
30,57
22,70
32,74
23,60
22,84
28,75
23,77
12,27
23,55
35,36
24,64
22,44
21,67
21,57
25,64
25,62
25,66
15,16
14,16
46,75
26,71
29,76
25,69
22,61
27,54
22,72
24,31
21,62
15,61
21,70
26,68
22,52
38,73
29,54
29,72
38,57
30,73
25,73
19,66
24,69
24,70
24,45
23,65
29,76
31,51
26,40
32,75
22,63
23,33
21,66
18,20
21,44
21,55
22,64
29,67
25,61
26,58
37,60
26,65
50,60
48,64
44,52
24,81
42,78
24,74
38,75
18,49
35,55
24,69
37,45
32,43
39,69
39,72
22,62
25,73
29,70
26,66
28,72
24,18
27,68
31,48
37,67
33,60
25,68
25,33
41,66
24,58
25,62
24,67
41,63
27,67
42,55
23,27
23,18
19,69
27,76
22,57
24,79
36,64
51,75
24,55
20,71
24,57
29,60
29,70
35,58
27,64
37,68
23,39
39,73
24,58
25,71
27,62
31,71
22,47
30,65
22,60
26,59
39,70
23,65
37,58
22,16
23,70
23,74
32,73
22,58
19,28
25,74
21,68
46,67
28,67
23,62
28,69
52,74
24,62
25,75
26,96
45,58
29,70
24,71
35,54
23,48
23,70
26,70
26,37
22,41
25,70
24,68
24,54
21,58
24,31
24,67
37,69
39,52
35,70
25,72
19,67
25,63
24,61
36,62
20,61
25,45
25,59
31,64
25,57
24,34
23,58
35,70
40,73
26,69
17,65
31,76
20,18
19,87
35,77
23,78
23,74
22,74
24,72
26,58
24,67
15,62
20,58
21,53
38,66
25,60
23,74
26,19
29,62
41,61
22,69
25,72
28,69
22,68
22,66
39,70
31,69
43,60
24,72
39,74
24,54
43,75
28,75
43,72
24,71
17,37
31,71
23,61
17,19
37,56
35,35
23,63
25,67
23,70
25,63
28,68
27,48
23,64
27,70
37,46
20,83
19,59
22,51
25,67
20,40
20,71
22,69
23,68
23,27
27,27
27,56
25,72
23,73
36,72
18,20
29,53
25,70
22,72
28,71
29,73
24,73
24,73
22,57
31,71
19,69
40,69
44,44
25,37
22,67
24,62
23,70
30,69
19,56
26,70
27,68
25,44
15,66
25,54
28,72
15,49
24,64
17,17
33,65
22,73
24,72
42,71
21,73
45,53
41,69
22,55
25,66
44,69
30,60
28,69
37,56
32,72
24,64
36,73
27,71
14,36
23,67
36,72
39,70
25,63
31,68
23,71
19,45
52,72
20,68
23,73
25,74
27,62
20,70
25,73
16,65
28,66
34,58
23,73
19,72
25,72
21,27
47,61
47,55
15,52
23,70
23,41
25,48
35,52
43,72
33,61
26,73
21,62
28,66
28,46
16,57
29,63
25,64
24,71
24,54
29,52
22,63
31,36
26,53
19,55
42,67
26,65
22,20
17,75
33,67
25,69
26,63
27,68
25,69
27,69
39,70
26,72
24,67
19,65
34,50
23,52
24,60
22,28
31,91
23,88
22,81
14,87
25,77
21,44
43,73
34,71
19,53
28,64
21,58
24,61
24,52
29,56
26,54
40,77
26,68
22,68
22,74
21,31
27,74
25,48
26,41
39,73
30,73
12,55
25,45
14,66
39,58
22,68
24,50
15,16
17,69
24,59
23,59
24,72
25,66
22,48
28,72
33,45
28,76
20,75
23,64
24,57
22,33
27,73
32,74
36,73
35,70
24,45
24,61
24,55
44,83
26,44
16,52
31,55
23,59
33,70
43,67
24,73
41,70
24,65
24,73
30,71
32,67
20,38
19,76
44,61
47,86
22,73
22,27
33,70
40,70
35,48
23,62
26,73
21,71
22,19
23,71
25,70
36,58
30,60
22,48
28,51
26,72
17,70
20,37
22,77
28,52
25,71
26,78
24,75
25,63
27,70
26,57
22,61
28,72
21,55
21,58
26,58
22,38
37,77
39,70
21,58
17,51
47,75
24,71
34,69
24,71
26,37
33,64
18,20
24,50
64,51
21,67
31,67
24,47
30,70
27,63
26,73
24,69
30,68
22,71
27,70
30,30
38,66
56,70
34,85
22,50
45,71
24,50
27,67
36,63
25,77
30,73
33,43
24,73
42,60
26,68
34,64
28,68
25,68
19,48
24,76
28,73
36,72
26,59
25,36
45,73
38,72
24,63
24,71
27,70
35,58
20,67
32,37
30,66
36,60
23,72
23,69
31,71
22,69
18,57
32,70
26,65
23,37
37,52
39,68
48,60
32,67
23,67
13,30
28,69
17,60
18,40
31,75
19,28
19,69
23,80
22,46
27,76
19,73
23,68
35,69
25,41
20,70
26,69
26,40
18,68
24,67
48,72
33,65
26,73
38,64
22,61
25,75
24,76
28,42
23,45
24,72
22,71
19,70
38,51
21,62
28,69
21,58
18,44
25,33
21,70
42,71
24,64
24,70
30,52
23,66
33,70
23,65
27,67
22,54
23,62
16,37
21,55
35,51
47,62
28,75
26,61
27,69
26,20
21,61
30,59
39,61
22,62
22,62
20,36
20,65
26,60
25,43
24,36
24,61
23,65
25,10
27,31
41,67
14,69
31,63
30,54
19,55
43,78
23,19
24,77
23,71
29,59
26,63
23,72
25,69
27,65
9,12
30,49
23,72
34,73
22,76
35,58
30,43
46,65
30,76
25,68
36,45
27,72
30,55
24,71
30,64
29,56
49,70
27,69
25,73
37,72
31,62
44,61
46,65
32,73
49,75
30,75
29,68
28,67
23,73
21,61
26,44
40,54
27,52
30,72
28,64
22,71
23,83
26,51
19,73
22,69
22,70
23,71
27,50
18,46
40,64
28,69
24,81
23,73
61,57
26,74
20,71
18,31
30,45
27,66
29,77
27,66
25,60
26,50
25,51
35,57
32,70
25,72
23,74
23,71
32,63
38,55
25,78
25,63
22,53
24,75
15,66
22,68
20,32
26,63
35,51
15,69
35,67
36,71
42,64
21,58
43,74
53,71
26,65
25,72
19,58
21,55
63,70
27,68
28,70
18,28
28,65
23,51
36,66
35,59
41,70
24,64
39,76
24,76
25,76
34,68
18,19
23,49
38,43
35,37
22,66
15,29
23,66
56,65
26,69
39,73
31,66
43,67
31,61
42,68
15,18
18,74
22,45
22,55
20,46
21,59
26,50
37,69
36,58
50,73
25,72
25,69
22,47
33,56
35,71
26,67
26,67
28,29
23,43
24,64
23,51
30,52
23,62
23,65
23,56
20,47
15,47
27,73
26,67
22,30
24,62
24,75
24,74
19,69
31,53
17,70
25,67
20,23
45,71
23,70
30,74
24,53
52,77
23,75
55,68
26,67
27,74
23,58
20,74
29,46
30,70
21,72
23,59
22,68
23,67
15,68
24,46
23,72
24,68
42,71
25,59
24,76
19,30
23,61
22,62
22,17
23,67
23,70
23,62
51,71
16,8
23,57
21,50
38,62
24,67
24,13
39,70
51,61
25,59
23,75
21,74
26,49
24,68
24,60
19,37
43,43
23,38
39,68
37,70
24,74
28,75
19,56
45,55
20,72
34,69
24,31
17,20
24,66
21,73
23,67
17,70
17,65
30,65
22,67
46,67
55,72
19,42
24,56
40,67
23,63
23,70
25,55
36,36
44,69
29,71
24,69
34,61
14,69
24,54
23,33
23,70
21,61
24,49
45,73
22,65
26,73
38,68
41,59
22,25
21,62
23,48
31,76
39,72
20,54
23,76
41,71
36,70
33,72
23,72
26,59
22,67
39,59
25,71
27,68
40,72
43,46
26,72
28,52
25,70
30,68
18,69
52,69
22,54
18,72
40,71
32,71
22,75
26,65
24,71
34,72
24,59
52,73
37,70
32,69
23,53
22,23
22,65
40,47
25,72
29,67
34,69
22,79
27,29
25,69
25,71
28,59
18,16
20,64
38,44
30,58
20,68
19,18
43,65
23,51
34,51
22,69
22,67
23,64
25,64
53,64
23,44
26,65
31,68
29,71
25,65
23,72
28,72
38,68
23,69
15,53
30,71
26,72
23,69
26,71
17,68
45,74
24,42
19,67
24,56
39,68
22,60
41,69
23,35
41,70
32,63
34,70
48,76
22,72
14,24
40,74
23,47
30,72
23,54
23,68
25,72
22,69
19,21
25,54
29,65
30,41
24,10
18,67
45,67
24,76
17,18
23,44
15,75
21,55
24,73
26,73
20,57
29,69
24,51
15,21
31,61
30,43
31,57
25,71
23,61
28,47
34,74
26,65
14,54
51,58
30,50
28,69
32,54
23,69
26,70
21,71
23,57
20,72
23,76
23,64
26,76
36,70
31,70
31,45
24,69
35,64
19,60
43,61
71,63
15,19
24,59
30,58
26,61
20,53
23,70
30,74
15,70
21,75
35,69
16,50
18,68
22,54
31,54
24,70
23,42
29,70
21,66
32,54
23,66
26,57
17,39
35,72
26,70
23,72
28,69
23,45
22,66
27,66
26,63
32,53
22,62
28,76
40,72
38,57
24,67
23,29
23,70
21,66
23,69
45,68
20,71
27,72
34,74
28,72
35,74
13,17
20,73
24,73
23,58
24,75
34,62
30,69
27,68
23,68
35,71
20,70
32,56
98,86
27,66
28,51
35,65
22,28
24,24
31,56
22,69
26,67
22,21
24,59
22,53
28,73
29,73
40,68
27,66
43,81
22,69
24,72
37,68
28,63
35,73
40,71
22,70
27,66
48,71
22,27
26,69
19,68
26,61
17,18
38,60
40,63
22,42
45,59
46,62
22,39
25,65
17,17
27,68
39,69
15,60
16,46
24,70
24,75
22,74
27,70
22,50
32,57
38,63
20,61
35,58
43,63
25,45
31,59
38,70
29,71
48,74
34,64
27,75
34,72
24,69
25,69
23,51
21,60
46,64
23,61
30,62
26,62
21,65
27,53
49,57
40,52
28,56
22,71
47,71
25,71
17,59
19,23
36,75
26,76
23,42
23,77
25,74
30,22
15,70
27,45
23,66
34,49
22,64
27,44
20,38
31,75
30,65
29,16
31,70
26,25
20,62
23,75
41,53
23,73
37,72
24,17
16,18
28,59
25,72
27,69
25,63
23,70
32,38
33,66
26,69
41,70
28,68
23,25
35,51
36,59
25,76
17,39
28,50
13,63
23,72
23,74
23,58
21,46
28,31
31,73
18,74
28,69
46,74
35,75
44,75
18,33
23,69
48,71
36,72
23,58
31,64
32,64
27,38
27,68
42,42
28,72
31,64
40,40
22,45
16,9
24,72
22,76
18,67
24,62
28,73
30,72
22,25
39,69
26,70
25,14
21,65
28,64
31,41
27,49
22,66
40,59
29,51
17,60
44,61
27,65
22,66
25,57
26,69
23,67
19,21
22,68
30,67
26,40
42,87
23,67
34,70
32,70
24,71
32,58
22,75
25,43
23,64
20,67
9,15
19,54
29,70
23,72
22,71
30,63
22,73
23,76
24,59
22,43
22,51
23,62
25,75
21,21
34,73
28,70
25,73
17,70
56,77
20,24
29,65
25,60
48,75
32,69
24,61
24,58
24,55
23,40
27,61
23,49
45,56
16,53
37,54
38,64
21,69
36,70
25,36
47,74
27,90
26,73
27,71
27,58
22,71
23,55
24,69
21,69
31,66
18,64
30,64
24,55
23,59
21,32
27,65
31,45
22,67
21,66
36,70
22,67
33,71
24,73
26,74
24,52
20,55
54,61
24,76
26,52
23,50
18,68
16,18
22,26
21,52
34,70
24,64
24,72
27,52
28,59
43,76
27,73
25,72
22,70
26,51
20,65
21,71
23,44
31,73
21,55
22,69
36,70
27,60
31,70
23,75
23,66
36,57
22,57
21,72
21,74
42,63
19,29
27,71
23,51
43,69
23,68
22,52
30,61
45,68
18,69
46,64
25,43
17,53
19,49
24,78
35,72
25,55
34,54
22,21
34,67
33,61
20,71
24,52
25,39
23,51
28,73
36,78
36,74
28,32
54,72
39,42
24,53
25,70
26,69
25,64
30,58
35,59
24,39
34,54
37,69
32,70
22,41
39,58
26,57
15,73
29,76
25,39
21,65
24,50
20,65
23,64
23,66
20,70
34,49
24,59
24,64
24,66
41,73
31,69
21,65
23,66
27,62
26,68
25,70
24,73
26,71
23,58
24,61
25,69
24,71
24,72
26,61
26,72
24,30
22,66
21,66
20,51
23,68
24,71
15,63
29,59
39,75
26,71
26,73
19,65
24,58
30,62
27,72
24,61
24,63
31,52
70,46
25,63
26,61
26,42
25,74
19,64
23,69
29,73
28,61
20,57
20,26
30,44
17,73
25,72
25,31
22,55
28,66
23,64
25,73
22,57
24,35
41,67
38,69
22,24
34,41
37,76
24,49
26,70
49,66
22,37
23,72
64,56
22,45
32,55
44,70
34,60
44,64
21,63
19,70
24,64
23,69
42,71
14,71
25,72
24,68
23,54
29,75
30,42
46,74
19,62
25,71
52,72
23,61
27,56
18,71
22,68
25,39
31,70
25,66
26,21
25,64
26,71
24,73
23,41
21,46
33,55
43,68
18,32
24,63
22,41
24,72
24,70
42,74
63,72
24,68
34,58
53,69
21,32
18,72
28,50
24,55
41,68
16,58
27,49
24,71
22,23
25,75
30,71
23,78
24,69
28,75
22,44
19,70
44,61
26,68
41,70
24,56
25,67
26,68
44,93
41,67
24,70
24,73
22,56
35,51
24,55
20,56
18,20
21,76
39,73
23,50
22,72
22,28
24,54
22,64
24,69
24,35
33,66
37,66
27,44
46,70
23,68
24,75
14,71
18,25
27,60
32,63
32,65
19,59
22,64
29,60
27,70
14,35
29,76
21,77
22,79
21,20
28,23
25,68
33,75
26,67
51,57
24,71
37,55
27,48
23,67
24,53
37,60
25,59
26,48
19,69
13,19
39,51
51,73
26,70
25,75
24,75
28,73
31,59
35,56
20,73
39,54
21,49
33,65
25,43
24,62
42,57
22,72
25,57
37,72
26,74
27,67
26,72
34,73
22,63
22,46
21,65
31,68
41,69
24,68
42,67
20,58
24,71
34,71
26,76
37,69
19,70
22,22
22,74
36,59
28,63
23,50
28,72
49,52
26,68
31,61
22,42
24,68
27,70
22,53
13,16
24,75
15,77
32,54
37,73
23,73
23,83
40,73
39,70
24,72
23,69
28,71
20,57
34,72
36,58
36,73
19,74
24,51
31,73
24,75
18,70
28,72
23,70
22,68
20,70
24,69
32,62
22,48
22,72
22,67
23,65
29,71
34,66
39,69
33,61
23,71
24,71
27,53
26,71
24,72
27,71
23,68
23,70
24,53
24,35
34,68
31,65
24,76
23,69
26,75
24,64
26,69
34,72
23,55
24,73
24,46
44,68
35,60
24,67
27,70
25,63
35,65
17,64
14,27
25,71
25,61
27,72
25,69
24,70
32,60
28,68
35,64
33,63
21,61
23,62
23,69
44,69
25,73
24,73
23,72
30,76
31,74
24,35
11,14
26,73
24,77
26,68
30,72
30,68
25,55
24,69
30,63
22,39
23,69
25,67
21,51
20,61
18,43
30,48
42,68
42,73
24,28
40,70
13,47
22,65
23,58
21,47
23,62
29,65
17,67
24,70
45,64
25,49
26,79
22,67
24,73
24,56
26,73
22,53
20,76
17,58
34,76
19,54
21,52
21,49
29,58
23,52
23,62
39,60
24,59
33,58
21,21
25,72
24,58
24,58
23,46
36,74
27,71
32,75
22,75
22,66
26,45
15,57
22,70
24,73
35,56
33,54
25,36
27,62
18,69
24,72
23,69
23,67
29,70
23,73
63,68
55,74
67,74
23,74
22,74
22,75
17,42
27,68
38,71
18,48
17,75
29,56
24,64
22,71
22,72
18,69
22,70
41,66
24,72
36,71
20,52
24,70
36,68
24,61
23,28
20,72
23,67
17,23
44,75
39,56
19,70
43,73
24,69
39,64
16,62
28,58
16,62
31,75
24,71
18,51
23,70
46,71
25,44
16,36
32,67
25,70
46,71
23,70
50,65
24,58
25,62
28,66
35,73
27,73
21,75
25,77
37,62
22,76
22,58
42,73
27,74
25,68
18,68
34,76
30,62
29,66
25,56
24,73
47,71
24,36
22,35
29,66
24,69
49,65
22,68
37,71
26,73
32,72
24,72
37,71
27,70
26,61
28,66
35,70
34,75
19,77
25,68
23,42
27,47
22,46
18,56
15,58
45,72
18,69
25,69
24,68
33,64
24,72
23,68
33,73
25,74
21,65
23,63
24,52
26,66
23,69
14,26
21,33
20,70
52,69
39,46
31,67
28,68
31,68
38,63
26,60
24,73
33,61
15,67
19,71
37,73
17,61
20,68
23,47
24,74
32,48
44,64
37,72
29,65
52,70
24,67
45,69
27,50
41,57
24,54
32,51
33,54
22,69
17,64
26,57
24,58
35,67
24,30
39,71
27,72
24,74
25,60
25,72
43,73
23,74
23,67
21,69
22,75
23,45
23,34
18,51
24,69
42,77
20,53
23,61
23,32
13,45
31,69
24,67
27,70
22,14
23,68
26,64
21,18
24,51
28,72
44,65
16,60
25,72
28,63
24,45
37,73
24,63
27,58
23,61
22,70
16,59
41,71
29,67
22,22
47,70
43,63
30,77
43,71
25,94
19,64
27,77
47,65
32,75
37,67
24,73
23,68
43,57
21,71
22,52
23,73
24,76
19,75
25,73
26,33
32,66
24,62
24,71
12,67
24,65
16,66
28,55
14,61
20,78
24,74
55,58
32,74
19,68
41,70
24,67
24,62
39,49
20,61
29,64
22,61
23,70
21,69
20,47
23,58
38,72
5,9
30,70
23,57
26,72
24,76
23,73
34,52
42,73
34,72
20,72
17,17
29,62
31,54
43,73
24,65
33,58
22,45
27,73
23,45
28,28
26,75
19,73
40,65
24,53
24,54
34,34
22,57
26,56
27,57
33,52
20,30
34,54
16,18
34,54
23,64
18,60
25,47
21,59
28,58
24,66
39,66
31,72
24,72
36,48
41,41
43,76
40,73
24,72
18,41
22,41
26,72
14,63
26,45
23,47
26,67
24,72
30,59
27,45
24,64
23,61
22,64
14,72
49,63
27,67
34,66
29,60
17,21
30,30
24,72
17,49
28,75
14,66
21,66
39,68
19,58
28,46
34,67
24,66
59,71
22,71
46,70
24,69
29,72
15,48
32,74
24,65
25,66
40,59
22,30
20,16
20,64
32,73
24,68
19,78
24,59
27,73
50,72
26,73
23,66
24,70
40,62
32,32
21,70
39,73
32,65
35,71
42,74
23,59
26,74
24,50
27,75
25,47
26,76
25,70
24,66
26,70
25,73
33,70
24,54
37,72
29,72
21,63
18,47
39,73
26,69
23,33
15,10
16,39
26,61
16,72
16,9
39,64
32,72
23,72
8,8
30,65
25,65
20,65
28,59
25,53
23,69
40,66
23,65
24,74
25,71
27,43
15,12
19,75
26,59
24,51
26,73
21,67
30,61
51,51
32,69
32,69
25,68
19,57
35,80
33,61
23,75
23,61
45,65
14,32
30,69
16,70
24,76
16,51
51,71
29,73
22,90
28,68
41,58
30,57
24,41
31,51
23,31
22,58
22,66
42,64
19,50
24,68
30,70
30,66
29,45
24,64
34,67
25,72
27,70
21,47
23,57
33,47
23,21
19,66
23,53
33,64
14,71
15,62
32,74
17,77
31,75
44,76
26,47
22,72
20,70
48,70
37,62
23,58
23,76
33,74
23,69
13,53
23,69
27,67
25,68
36,59
25,51
30,53
23,58
29,71
42,72
36,73
49,71
22,74
36,45
32,69
23,71
54,68
23,62
22,66
22,34
24,72
38,68
22,71
23,42
26,65
21,63
25,75
30,72
25,70
27,23
27,69
30,46
51,69
21,50
53,60
22,66
23,67
23,66
22,60
34,58
27,61
13,54
31,69
34,72
37,73
38,71
23,63
29,65
22,72
24,71
23,64
23,59
25,49
22,71
36,71
23,60
43,60
29,64
26,19
25,50
53,79
14,71
23,65
26,62
24,63
17,53
29,70
33,52
22,60
37,64
25,39
26,44
26,32
22,29
19,72
26,71
30,55
20,60
17,42
22,66
36,74
30,68
29,71
36,70
25,70
24,69
37,67
25,71
32,67
35,63
21,72
23,77
24,68
28,66
23,66
38,69
25,53
30,71
22,17
30,67
26,72
37,55
20,53
22,73
22,67
45,72
46,58
17,49
24,68
47,68
15,66
25,72
24,69
24,63
31,28
24,55
23,26
28,60
27,72
32,66
32,51
29,75
34,61
26,47
25,67
17,25
28,75
25,73
33,59
31,67
30,66
24,69
23,73
23,69
23,68
36,56
23,72
23,62
63,67
30,64
29,72
17,35
35,74
35,74
22,71
23,73
24,34
41,55
32,50
31,66
23,70
25,75
24,73
40,52
16,65
39,55
21,33
22,66
24,66
12,62
25,64
27,72
24,53
24,49
35,54
46,75
33,56
32,53
23,63
28,70
21,14
22,68
27,45
23,52
35,64
25,60
24,72
23,47
27,59
26,26
38,73
25,76
42,61
42,69
28,67
23,66
21,64
26,64
21,62
23,55
21,28
32,72
23,65
26,75
43,73
28,73
43,74
42,71
32,66
14,20
23,44
23,37
23,68
22,57
22,56
25,59
20,65
18,66
22,30
26,60
32,67
23,77
42,68
22,66
23,68
30,69
27,60
14,42
35,56
37,66
34,69
30,70
21,57
15,17
40,51
22,73
33,75
34,71
24,71
50,72
30,49
24,71
34,65
23,61
24,49
29,49
23,27
23,72
24,74
30,76
37,78
22,74
40,62
22,64
22,67
20,47
37,66
24,23
24,62
38,64
24,66
25,67
32,63
24,68
24,61
29,57
15,21
23,58
20,70
23,67
26,54
24,52
24,60
28,53
31,61
24,53
24,66
23,40
23,22
30,61
20,43
22,44
23,67
31,73
28,70
30,71
29,21
45,50
22,46
28,26
24,72
19,62
36,72
37,53
22,74
22,68
21,67
24,73
27,74
23,22
20,75
34,74
22,27
38,73
30,30
36,74
21,68
27,70
21,66
23,69
25,80
42,66
49,69
22,67
43,58
23,69
32,70
34,44
27,68
15,33
46,54
37,60
37,78
26,57
48,67
17,67
13,53
43,68
27,56
20,60
20,54
45,66
22,66
16,68
26,52
23,68
33,60
43,70
25,71
27,67
22,57
19,51
20,66
15,75
24,16
27,57
22,67
52,70
41,63
26,69
22,69
27,65
14,71
80,72
25,67
38,60
24,51
27,72
41,69
40,61
27,68
24,57
26,71
29,69
21,55
22,69
23,60
22,66
25,52
25,75
24,72
33,39
36,67
28,58
21,62
23,72
23,75
33,63
20,61
28,67
20,73
27,74
27,42
35,69
38,67
29,70
9,9
27,62
44,66
38,72
37,69
26,58
25,50
24,72
19,54
29,70
38,70
37,72
37,67
22,45
23,68
26,49
32,74
17,43
22,62
23,30
17,70
31,53
23,72
25,73
27,71
26,67
29,79
26,74
24,69
22,56
25,63
25,67
23,59
24,53
24,61
22,59
48,62
43,68
23,61
27,42
25,70
32,80
21,77
39,49
27,82
31,80
23,77
23,75
22,68
26,39
23,56
33,69
35,68
21,70
37,57
23,44
32,63
22,63
29,71
21,67
25,67
24,38
27,63
24,68
34,68
22,65
26,68
41,66
38,73
26,74
19,18
24,78
24,59
27,79
24,69
33,72
33,72
24,41
23,26
27,69
32,58
20,35
30,39
26,47
24,62
25,57
21,53
22,31
22,57
15,70
26,64
76,69
22,66
24,60
34,56
23,56
31,65
22,67
23,69
24,70
24,69
42,70
26,46
34,65
50,78
28,74
27,72
20,21
24,72
14,24
44,72
22,75
32,74
18,22
36,70
18,42
26,55
17,58
29,73
23,48
22,57
27,57
27,37
28,60
22,48
23,46
39,61
37,64
26,63
31,66
20,64
23,70
20,68
29,63
22,76
27,70
28,65
57,71
21,68
21,63
21,69
40,70
15,70
24,37
24,51
33,71
36,70
31,68
24,71
24,71
35,68
30,69
34,50
23,69
23,72
30,50
23,66
23,47
28,72
24,61
20,75
31,48
52,66
22,72
22,41
26,44
51,83
22,20
22,37
35,70
23,72
26,54
20,65
19,69
35,63
18,45
41,67
33,63
37,66
30,72
29,73
24,60
25,34
23,52
34,54
39,69
24,64
35,61
21,67
35,51
24,59
29,70
26,63
33,66
20,60
23,68
26,51
23,54
37,69
40,59
26,51
52,62
26,52
23,67
25,55
24,47
16,69
24,59
20,69
77,67
24,69
31,42
22,60
37,74
28,69
17,74
42,70
24,32
45,60
16,22
25,65
21,71
20,71
17,62
19,73
28,62
23,67
22,42
23,51
23,64
46,69
14,65
24,66
17,49
24,58
20,60
10,75
40,52
31,70
25,68
18,71
35,60
33,73
32,75
22,74
19,65
25,37
29,29
47,75
23,49
23,73
36,46
25,66
17,69
44,56
20,70
31,61
35,57
